"(Intercept)","AI","elev","MAP","MAT","mean_ARVI","mean_EVI","mean_LAI","mean_NDVI","mean_PRI","mean_SAVI","meanheight","Prop_Bare","Prop_Shrubs","df","logLik","AIC","delta","weight"
-16.5477485566226,NA,0.00825223286455752,NA,0.544877666878511,NA,NA,4.83150435250249,NA,19.040888798612,NA,0.0261451113341522,-0.834966364172832,3.28265161115447,9,-298.519981568353,615.039963136706,2.4075366271943,0.00267478149829887
-19.0067762454029,NA,0.00879581677963306,NA,0.59086645417652,NA,NA,NA,NA,21.5904791963019,14.3916604179501,0.0269028804571098,NA,3.27042909986235,8,-299.530588860328,615.061177720656,2.42875121114446,0.00264655925537977
-14.2774792327758,NA,0.00765883301654441,NA,0.452906485023701,-28.9778056571909,NA,30.2469592252519,47.4556288034453,37.352788806719,-97.3267318628479,0.0242198633539428,NA,2.67653875343222,11,-296.531745357741,615.063490715482,2.43106420596973,0.00264350028563477
-10.4520379875801,-45.1370607093124,0.00642170096172632,0.0312707659974512,NA,NA,52.2635784892415,NA,NA,NA,-42.5147981899735,0.0278760039341866,-0.818789271949094,3.35397207529568,10,-297.545635195397,615.091270390794,2.45884388128218,0.00260703632133551
-17.3381909129267,NA,0.00690101573384788,0.0045331573998806,0.431289381289602,NA,70.6746872411935,NA,NA,NA,-58.8501572517182,0.0254374733850014,NA,3.77676582858902,9,-298.549605227772,615.099210455544,2.46678394603225,0.00259670682053029
-11.0400245902513,NA,0.00729166073620128,NA,0.465622304443358,NA,NA,23.0677186867391,11.2368199430555,14.2823423417569,-70.0049686016771,0.0232924012415662,-1.01760880676856,2.73738036536654,11,-296.553446173255,615.106892346509,2.47446583699741,0.00258675214112717
-16.7488244153538,NA,0.00814773447363976,NA,0.541378749061069,4.58990104732272,NA,2.83491402850731,NA,15.1526184147574,NA,0.0254867601279374,NA,3.01576456150185,9,-298.554451431303,615.108902862606,2.47647635309374,0.00258415309429393
-21.3953592876488,NA,0.00750875784205417,NA,0.45230046569902,-57.8777618503147,114.103752881198,20.6072607262589,88.0083468554674,29.7815216328409,-200.566013692704,0.0240669785093025,NA,2.59525727613911,12,-295.56498218844,615.129964376879,2.49753786736756,0.00255708279121416
-14.0785383480865,NA,0.0078420115545442,NA,0.540307968017593,23.3086147263703,NA,3.01322159445005,-20.2117068111581,NA,NA,0.0245989632373402,NA,2.865227323959,9,-298.586223014221,615.172446028442,2.54001951892985,0.0025033410214751
-7.85890619843994,-32.7368767266024,0.00525920438589675,0.0246116834748015,NA,7.84451371350666,NA,NA,NA,3.61508409370426,NA,0.0259661775925593,NA,3.05385797958342,9,-298.58687702527,615.17375405054,2.54132754102841,0.00250170434404784
-4.60472126457615,-29.4308807726002,0.00495340594963585,0.0218152930624613,NA,9.87708535501568,NA,15.8278390022618,NA,NA,-47.2711621399146,0.0249404396766929,NA,2.8049806801295,10,-297.590058285351,615.180116570702,2.54769006119011,0.00249375841761465
-10.186234494849,-41.4727126150871,0.00610960287829368,0.0298206074625772,NA,3.24467905967958,41.7509729826193,NA,NA,NA,-35.7490813021055,0.027110026262312,NA,3.25219644587588,10,-297.609863130021,615.219726260042,2.58729975052984,0.00244485577257499
-8.88736886341698,-31.0008490952081,0.00522881953056086,0.023921838586228,NA,NA,NA,NA,8.35386318066815,9.60966508802287,NA,0.0261541732811131,NA,3.17513686995725,9,-298.610088797465,615.220177594931,2.5877510854192,0.00244430411046861
-7.26882113433188,-32.7312129115152,0.00518657732330749,0.0244531635217735,NA,12.0434135902734,NA,NA,-4.30434010610818,NA,NA,0.0257785562314015,NA,2.99360340409073,9,-298.622393768646,615.244787537293,2.61236102778116,0.00241441131102678
-16.6260463030436,4.42004301393771,0.0076550391923691,NA,0.515149346173554,NA,NA,4.94275562781682,NA,19.1041447702667,NA,0.0254769470260422,NA,3.57749701304713,9,-298.623008189241,615.246016378482,2.61358986897062,0.00241292830263524
-7.38520005484184,-37.6584129959852,0.00607618640093132,0.0279043968539725,NA,NA,NA,14.7480383721494,NA,12.9043252889196,-30.4704840585152,0.0272035067826767,NA,3.41225512706021,10,-297.629369862131,615.258739724262,2.62631321474987,0.00239762676536071
-7.02834857936722,-28.6902893365964,0.00478977414540696,0.0214074749221712,NA,8.58588404355789,NA,NA,NA,NA,NA,0.0255412213148391,-0.556905055257011,2.98429199963394,9,-298.642175887368,615.284351774736,2.65192526522458,0.00236711845849874
-9.85414718538453,-35.8654891591414,0.00584671803852913,0.0274645215799332,NA,NA,NA,NA,NA,12.3976167441597,12.1302989308752,0.0274815362851366,NA,3.56927858312166,9,-298.643148770334,615.286297540668,2.65387103115597,0.00236481664914979
-6.97856841240598,NA,0.00227127733056288,0.007665956994343,NA,NA,NA,NA,11.3470752223351,NA,NA,0.0240743912301901,NA,3.51352826858348,7,-300.646006586845,615.292013173689,2.65958666417725,0.00235806808475761
-17.4278994827461,NA,0.00826778625036753,NA,0.544741880689548,NA,NA,3.20400021391579,4.13871820250571,19.1117625070643,NA,0.0258736375570062,NA,3.08305706682523,9,-298.646861799389,615.293723598778,2.66129708926655,0.00235605229743654
-17.8699919735783,NA,0.00801874773196009,NA,0.56869145982745,10.0123709354576,68.0496714754064,NA,NA,-6.50475029042504,-70.6302778454095,0.0239990871076005,NA,2.7770277265827,10,-297.66192910231,615.323858204619,2.69143169510767,0.00232081904537772
-17.3456751973671,NA,0.0077036699021453,0.00182832529843418,0.521763643488745,7.11528366986286,51.2684523942169,NA,NA,NA,-49.8246524592821,0.0240910929302458,NA,3.13065832067917,10,-297.678313848099,615.356627696197,2.72420118668526,0.00228310284425137
-10.2954719859366,-41.4359485657294,0.00620932917708505,0.030378259315906,NA,NA,52.8171775539653,5.21729491712588,NA,NA,-56.9926422943346,0.0274797849246586,NA,3.47816172536918,10,-297.682427399611,615.364854799221,2.73242828970922,0.00227373047317606
-7.86656007794785,-25.7027835747168,0.00462508153940508,0.0205821177116553,NA,7.56641274583573,3.13442798770993,NA,NA,NA,NA,0.0254572834682787,NA,3.15539387940225,9,-298.683482986129,615.366965972257,2.73453946274526,0.00227133162026411
-11.9098904081671,NA,0.00584062369340234,NA,0.360017482643668,12.5950944846398,NA,-0.652374048385663,NA,NA,NA,0.0247157761937137,NA,2.52546827070933,8,-299.691113136211,615.382226272421,2.74979976290967,0.00225406696881695
-13.8001667111981,NA,0.00660161337774558,0.00284473382274349,0.409683695825408,8.69022515785093,NA,NA,NA,7.91725455810062,NA,0.0240039852956052,NA,3.10810709606715,9,-298.699918355557,615.399836711114,2.76741020160205,0.00223430653986296
-15.0679452896581,NA,0.00787969548134174,NA,0.545606797658235,21.123468832718,7.20667719205963,NA,-17.1053854531058,NA,NA,0.0246798272343924,NA,2.86849790603503,9,-298.70091974543,615.40183949086,2.76941298134841,0.00223207024780734
-5.21056049939121,NA,0.00222021103885111,0.00803350501347606,NA,6.35060410165324,NA,1.77919129788715,NA,NA,NA,0.024889405348953,NA,3.59555112894802,8,-299.70258175928,615.40516351856,2.77273700904834,0.00222836359724691
-7.74827338057226,NA,0.00241238432066987,0.00933042400835266,NA,NA,15.7828793785103,NA,NA,NA,NA,0.0257434098789285,NA,4.14417618565523,7,-300.708181296404,615.416362592809,2.78393608329691,0.00221592066240765
-11.5841979759088,NA,0.00572520542661074,NA,0.348264757159314,12.4199541007468,-1.24537589169252,NA,NA,NA,NA,0.0247818806483813,NA,2.52605137369883,8,-299.711440345529,615.422880691058,2.7904541815459,0.00220871062343022
-7.48491111814853,-25.3077230202398,0.00457213036342806,0.020273174237622,NA,8.30610158252238,NA,0.664438658958742,NA,NA,NA,0.0253099446819211,NA,3.10485472033273,9,-298.716146200192,615.432292400384,2.79986589087252,0.00219834116994956
-16.9517083595483,NA,0.00802906965075125,NA,0.538341641885469,5.98378111480378,5.67870939898647,NA,NA,12.2195141798734,NA,0.025309974762281,NA,2.95439015455419,9,-298.72064916704,615.441298334079,2.80887182456763,0.00218846436668957
-21.0168779410338,NA,0.00915242356055834,NA,0.640180502049175,NA,54.9874106439378,NA,NA,9.38178353540722,-42.0893092786217,0.0265454614070384,NA,3.3055714660041,9,-298.725166617677,615.450333235354,2.8179067258427,0.00217860038374388
-18.0856884326132,1.50027688262297,0.00805231269988333,NA,0.57052508003794,7.64648262641416,52.766706631066,NA,NA,NA,-51.8783643062965,0.0241385278077603,NA,3.01699897086728,10,-297.729562362468,615.459124724936,2.8266982154239,0.00216904482973111
-14.7748713552641,NA,0.00743521838874743,NA,0.497599459978941,8.76649355983645,NA,NA,NA,8.92239669041124,NA,0.0245420597728484,-0.60484198617603,2.81991166624297,9,-298.73460602963,615.469212059261,2.83678554974892,0.00215813243193358
-13.1053656354576,NA,0.007212566766968,NA,0.493679029322277,19.5323706866977,NA,NA,-11.5142756538488,NA,NA,0.0239907664557599,-0.678414030584953,2.73148534190737,9,-298.745746108106,615.491492216212,2.85906570670045,0.00213422408496581
-7.39142186492106,-27.430921098234,0.0047217245751751,0.021426923784336,NA,9.28426634045955,NA,NA,NA,NA,-0.644833605001142,0.0253359568710942,NA,3.02135665155401,9,-298.749210782346,615.498421564693,2.86599505518075,0.00212684248855343
-7.10466574570838,-28.7970670244307,0.004615015583594,0.0224411034910563,-0.0230194280571419,8.89827942077961,NA,NA,NA,NA,NA,0.0254808363559339,NA,3.04734455021478,9,-298.75032543882,615.50065087764,2.86822436812861,0.00212447311057111
-14.4083923177372,NA,0.00640217498724283,0.00347103139337839,0.377777600895807,NA,NA,NA,9.18254996262981,14.099507919536,NA,0.0243432609866917,NA,3.24760301113812,9,-298.756231759598,615.512463519195,2.88003700968352,0.00211196227377429
-16.2900417423091,NA,0.00706921994203489,0.00413254389865429,0.427575732377359,NA,13.219871201656,NA,NA,14.421137771124,NA,0.0255279813900069,NA,3.72258349855551,9,-298.758934729848,615.517869459697,2.88544295018517,0.00210626141067999
-12.9761175733104,-37.0699364025766,0.00678193192364785,0.0271962938329986,0.094817431585878,NA,60.3693287750236,NA,NA,NA,-49.682937198526,0.027325742378389,NA,3.50401735125378,10,-297.770509494258,615.541018988516,2.9085924790046,0.00208202248163002
-8.24649734174619,NA,0.00558660333546348,0.00238967832452497,0.323282073022119,13.0204174030812,NA,17.2263263821357,NA,NA,-54.8799788689068,0.0227549215190222,NA,2.71681145333856,10,-297.772913682883,615.545827365766,2.91340085625438,0.00207702291921663
-15.1014651847757,NA,0.00771620375500329,NA,0.516665802873429,NA,42.5045711248134,14.5570873741864,14.4396644724698,5.67497885401518,-92.1457336124889,0.023361283422831,NA,2.62424839517387,11,-296.777980116176,615.555960232352,2.92353372283981,0.00206652643347402
-5.60678683020766,NA,0.00220799964583255,0.00834996722064957,NA,5.69132265716575,5.42435727691336,NA,NA,NA,NA,0.025130241146983,NA,3.66302705969957,8,-299.781213334551,615.562426669102,2.93000015959024,0.00205985569202952
-14.7596516085079,3.24069319930141,0.00696465503770368,NA,0.473341624134932,8.94265878244183,NA,NA,NA,8.69088406669549,NA,0.0240030662043299,NA,3.02728707611493,9,-298.781831083386,615.563662166772,2.93123565725978,0.00205858361152955
-14.7887689553762,NA,0.0070208316333785,0.00134033501054336,0.458190818810903,NA,58.4468054934855,11.339734089976,15.0604585293723,NA,-100.242548247377,0.0230209392032901,NA,2.75613587141527,11,-296.785251444913,615.570502889827,2.93807638031512,0.00205155453918018
-12.3855863144538,NA,0.00640525509134014,0.00259157884385579,0.406454487489956,18.0330160298577,NA,NA,-9.69318633135285,NA,NA,0.0236308909845064,NA,2.98404368401094,9,-298.79784620975,615.595692419501,2.96326590998888,0.00202587772832748
